"iteration_type","weight_decay","epoch","lr","train_loss","val_loss","train_acc","val_acc"
"L1","0.001","1","0.005635849325882514","0.5312458345452944","0.08562755079269409","85.62166666666667","97.86"
"L1","0.001","2","0.010431897177822128","0.13425784721771877","0.140479935669899","96.11833333333334","95.7"
"L1","0.001","3","0.018061243070589844","0.1331801787217458","0.09284367063045501","95.94833333333334","97.32"
"L1","0.001","4","0.028003867823535325","0.14445466874837876","0.1288375078201294","95.54166666666667","95.78"
"L1","0.001","5","0.039582078270008196","0.15165611685117086","0.0978690857410431","95.39","97.0"
"L1","0.001","6","0.052006699086933936","0.1558678321123123","0.16227058351039886","95.15666666666667","94.74"
"L1","0.001","7","0.06443086329149111","0.15975664167006812","0.10962209050655365","95.06833333333333","96.49"
"L1","0.001","8","0.07600773502373485","0.1623589084506035","0.196097496175766","95.045","93.79"
"L1","0.001","9","0.08594823020787264","0.16320475837786994","0.1879606448173523","95.015","94.28"
"L1","0.001","10","0.09357480082949156","0.16304400886297227","0.15338577752113342","95.1","95.46"
"L1","0.001","11","0.09836761687150115","0.16410860606431962","0.10574341568946838","94.92","97.06"
"L1","0.001","12","0.0999999996423022","0.16286961423953375","0.18799974164962768","95.095","94.21"
"L1","0.001","13","0.09968494176273295","0.16711792756319047","0.16841567206382752","94.67333333333333","94.9"
"L1","0.001","14","0.09874506942773865","0.16536339154243468","0.17838169746398927","94.92333333333333","94.5"
"L1","0.001","15","0.09719220207725855","0.16631387011607487","0.161115896320343","94.95666666666666","95.45"
"L1","0.001","16","0.09504586791921951","0.1644747768163681","0.11049867477416993","94.96333333333334","96.57"
"L1","0.001","17","0.09233305835099098","0.16605649563471475","0.1667290189743042","94.86333333333333","94.57"
"L1","0.001","18","0.0890878885269022","0.1623069289724032","0.21995278792381287","94.94333333333333","92.66"
"L1","0.001","19","0.08535116834038248","0.16568063944975536","0.1481237272977829","94.89833333333333","95.38"
"L1","0.001","20","0.08116988921587286","0.16276490043401717","0.13093485507965089","95.00666666666666","96.05"
"L1","0.001","21","0.0765966331643987","0.1617468636274338","0.10765121610164642","94.99666666666667","96.9"
"L1","0.001","22","0.07168891153427225","0.15682130405108133","0.16668640654087066","95.195","94.8"
"L1","0.001","23","0.06650844177251879","0.159744422797362","0.08872126710414886","95.14166666666667","97.03"
"L1","0.001","24","0.061120371292170905","0.15646474633216859","0.26016031284332275","95.14","91.58"
"L1","0.001","25","0.05559245820575031","0.16005943175554274","0.1243700676202774","95.13333333333334","95.88"
"L1","0.001","26","0.04999421922768861","0.15736005860567093","0.07486338653564453","95.14333333333333","97.68"
"L1","0.001","27","0.044396055461308856","0.14839290679295858","0.11899240326881409","95.52","96.01"
"L1","0.001","28","0.03886836706410354","0.1524263893644015","0.14046135523319245","95.39","95.72"
"L1","0.001","29","0.03348066792490705","0.14604035640557608","0.07231225261688233","95.52833333333334","97.96"
"L1","0.001","30","0.0283007114864106","0.1471272229830424","0.14863056175708772","95.49666666666667","95.17"
"L1","0.001","31","0.023393638706309047","0.13861340503692626","0.12132262034416198","95.70333333333333","96.13"
"L1","0.001","32","0.018821158871962108","0.1347480198184649","0.061105083775520326","95.89166666666667","98.14"
"L1","0.001","33","0.014640773570301302","0.13299388110637664","0.10792162103652954","95.92333333333333","96.81"
"L1","0.001","34","0.010905053572011027","0.12651060425043106","0.06808012266159058","96.135","98.0"
"L1","0.001","35","0.007660977723585038","0.1163966584444046","0.0731786652803421","96.475","97.94"
"L1","0.001","36","0.004949342161073944","0.11015778740247091","0.05769764130115509","96.67333333333333","98.21"
"L1","0.001","37","0.0028042472750039044","0.09835223476489385","0.05463335752487183","96.99166666666666","98.41"
"L1","0.001","38","0.0012526688781803186","0.0870161591688792","0.04530824086666107","97.41666666666667","98.64"
"L1","0.001","39","0.00031411896918998847","0.07630620593627294","0.03771281769275665","97.78333333333333","98.79"
"L1","0.001","40","4.003576978061e-07","0.0669197016398112","0.03653541147708893","98.06333333333333","98.85"
