"iteration_type","weight_decay","epoch","lr","train_loss","val_loss","train_acc","val_acc"
"L1","0.0005","1","0.005635849325882514","0.5830046375910442","0.1342350941181183","81.97666666666667","96.09"
"L1","0.0005","2","0.010431897177822128","0.12668350408474605","0.06836714038848878","96.36","97.87"
"L1","0.0005","3","0.018061243070589844","0.11970076906283697","0.07507508971691132","96.39333333333333","97.72"
"L1","0.0005","4","0.028003867823535325","0.11813894534905751","0.07628578176498413","96.35166666666667","97.71"
"L1","0.0005","5","0.039582078270008196","0.11790889735619227","0.08217721576690674","96.37166666666667","97.32"
"L1","0.0005","6","0.052006699086933936","0.12106588599681854","0.1488703732252121","96.29166666666667","95.26"
"L1","0.0005","7","0.06443086329149111","0.12212797973155975","0.10412526180744171","96.16666666666667","96.69"
"L1","0.0005","8","0.07600773502373485","0.12194066672325134","0.09011394033432008","96.24","97.28"
"L1","0.0005","9","0.08594823020787264","0.12142309347788492","0.10789977378845216","96.24333333333334","96.59"
"L1","0.0005","10","0.09357480082949156","0.12372699364423752","0.0702594475030899","96.17333333333333","97.82"
"L1","0.0005","11","0.09836761687150115","0.12150664287805557","0.08354949731826783","96.22","97.46"
"L1","0.0005","12","0.0999999996423022","0.1262047956109047","0.12048969888687133","96.15833333333333","96.63"
"L1","0.0005","13","0.09968494176273295","0.12291391450166703","0.12072292404174804","96.15","96.15"
"L1","0.0005","14","0.09874506942773865","0.12415232775211334","0.11802712514400482","96.20666666666666","96.23"
"L1","0.0005","15","0.09719220207725855","0.12349674741824468","0.07987904779911041","96.21166666666667","97.4"
"L1","0.0005","16","0.09504586791921951","0.11832714223066966","0.118792014169693","96.32333333333334","96.38"
"L1","0.0005","17","0.09233305835099098","0.12135115652084351","0.10121346778869629","96.325","96.93"
"L1","0.0005","18","0.0890878885269022","0.11977267836332321","0.11127797932624817","96.26666666666667","96.59"
"L1","0.0005","19","0.08535116834038248","0.12017560680309931","0.09426866390705109","96.30666666666667","97.17"
"L1","0.0005","20","0.08116988921587286","0.12162246793111166","0.1426182297229767","96.17833333333333","95.98"
"L1","0.0005","21","0.0765966331643987","0.11633196081717809","0.12760561492443084","96.41333333333333","96.02"
"L1","0.0005","22","0.07168891153427225","0.11625611683924993","0.07671657080650329","96.375","97.53"
"L1","0.0005","23","0.06650844177251879","0.11601675849358241","0.07333383028507233","96.40333333333334","97.89"
"L1","0.0005","24","0.061120371292170905","0.11551798903942108","0.06420283279418945","96.51166666666667","98.15"
"L1","0.0005","25","0.05559245820575031","0.11755508207480113","0.0872984454870224","96.41666666666667","97.34"
"L1","0.0005","26","0.04999421922768861","0.10909182224273682","0.22684858570098876","96.69833333333334","93.28"
"L1","0.0005","27","0.044396055461308856","0.10912554585933686","0.08435349595546722","96.64166666666667","97.46"
"L1","0.0005","28","0.03886836706410354","0.11108955837488174","0.11812318947315216","96.55333333333333","96.01"
"L1","0.0005","29","0.03348066792490705","0.1032287749449412","0.08629744701385499","96.78166666666667","97.48"
"L1","0.0005","30","0.0283007114864106","0.10557100985050201","0.0649069423675537","96.83166666666666","97.92"
"L1","0.0005","31","0.023393638706309047","0.09807370988130569","0.07541168310642242","96.97166666666666","97.46"
"L1","0.0005","32","0.018821158871962108","0.09819584017197291","0.0757004016160965","97.00333333333333","97.67"
"L1","0.0005","33","0.014640773570301302","0.09315426487525304","0.06721525473594665","97.105","97.93"
"L1","0.0005","34","0.010905053572011027","0.0899836480418841","0.08693238503932953","97.21833333333333","97.16"
"L1","0.0005","35","0.007660977723585038","0.07992505203882853","0.0425706179857254","97.575","98.71"
"L1","0.0005","36","0.004949342161073944","0.08017481667598089","0.04367127029895782","97.58833333333334","98.72"
"L1","0.0005","37","0.0028042472750039044","0.07002210185527802","0.03856681940555572","97.795","98.9"
"L1","0.0005","38","0.0012526688781803186","0.06140782500505448","0.0383578843832016","98.12833333333333","98.87"
"L1","0.0005","39","0.00031411896918998847","0.05279538538058599","0.029973313283920288","98.42666666666666","99.06"
"L1","0.0005","40","4.003576978061e-07","0.04938578180472056","0.029966946816444396","98.51833333333333","99.16"
