"iteration_type","weight_decay","epoch","lr","train_loss","val_loss","train_acc","val_acc"
"L1","0.1","1","0.005635849325882514","2.3007120831807453","2.3025851249694824","10.683333333333334","11.35"
"L1","0.1","2","0.010431897177822128","2.3025850845336913","2.302585075759888","9.923333333333334","8.92"
"L1","0.1","3","0.018061243070589844","2.302585182571411","2.302584730911255","9.876666666666667","10.32"
"L1","0.1","4","0.028003867823535325","2.3025851674397786","2.302583787918091","9.838333333333333","10.32"
"L1","0.1","5","0.039582078270008196","2.302584587351481","2.30258536529541","10.07","10.32"
"L1","0.1","6","0.052006699086933936","2.3025858565012616","2.3025865573883055","9.895","9.58"
"L1","0.1","7","0.06443086329149111","2.302584660466512","2.302586822128296","10.093333333333334","9.58"
"L1","0.1","8","0.07600773502373485","2.302585983657837","2.3025817562103272","9.866666666666667","9.74"
"L1","0.1","9","0.08594823020787264","2.302584689203898","2.302591345214844","9.911666666666667","9.82"
"L1","0.1","10","0.09357480082949156","2.3025850730896","2.302581286239624","10.041666666666666","10.09"
"L1","0.1","11","0.09836761687150115","2.3025864318847655","2.302589581298828","10.07","10.28"
"L1","0.1","12","0.0999999996423022","2.302582657368978","2.3025843631744385","10.296666666666667","9.58"
"L1","0.1","13","0.09968494176273295","2.3025845771789553","2.302585422897339","10.003333333333334","9.58"
"L1","0.1","14","0.09874506942773865","2.3025853660583495","2.30258671875","10.221666666666666","10.09"
"L1","0.1","15","0.09719220207725855","2.302584913889567","2.302588304901123","9.993333333333334","9.8"
"L1","0.1","16","0.09504586791921951","2.3025840441385905","2.3025869983673095","10.123333333333333","8.92"
"L1","0.1","17","0.09233305835099098","2.3025870975494387","2.3025855041503904","9.735","9.58"
"L1","0.1","18","0.0890878885269022","2.302583372751872","2.302583152389526","10.226666666666667","11.35"
"L1","0.1","19","0.08535116834038248","2.302584577560425","2.3025810886383056","10.003333333333334","10.1"
"L1","0.1","20","0.08116988921587286","2.302583502960205","2.302589569091797","10.073333333333334","9.74"
"L1","0.1","21","0.0765966331643987","2.302583302052816","2.3025794372558592","10.18","11.35"
"L1","0.1","22","0.07168891153427225","2.302585435740153","2.302586329650879","9.913333333333334","10.1"
"L1","0.1","23","0.06650844177251879","2.3025840100606283","2.302589260482788","10.173333333333334","10.28"
"L1","0.1","24","0.061120371292170905","2.302585097122192","2.3025882553100585","10.061666666666667","10.32"
"L1","0.1","25","0.05559245820575031","2.302584906005859","2.302589030838013","9.85","10.1"
"L1","0.1","26","0.04999421922768861","2.3025858949025473","2.3025859577178953","9.971666666666666","10.09"
"L1","0.1","27","0.044396055461308856","2.302584625752767","2.3025831672668455","10.023333333333333","10.28"
"L1","0.1","28","0.03886836706410354","2.3025848655700685","2.302584497833252","10.091666666666667","10.32"
"L1","0.1","29","0.03348066792490705","2.3025851033528646","2.3025857742309572","9.88","8.92"
"L1","0.1","30","0.0283007114864106","2.3025853858947753","2.3025845207214357","10.056666666666667","9.74"
"L1","0.1","31","0.023393638706309047","2.3025849994659424","2.3025845314025877","10.091666666666667","10.09"
"L1","0.1","32","0.018821158871962108","2.3025852333068846","2.302584510803223","10.1","11.35"
"L1","0.1","33","0.014640773570301302","2.302585125096639","2.3025852378845215","9.93","9.82"
"L1","0.1","34","0.010905053572011027","2.3025850799560548","2.30258537940979","9.86","9.74"
"L1","0.1","35","0.007660977723585038","2.302585102335612","2.302585005950928","10.225","8.92"
"L1","0.1","36","0.004949342161073944","2.3025851078033446","2.302585087585449","9.76","9.58"
"L1","0.1","37","0.0028042472750039044","2.302585077794393","2.3025850242614747","10.023333333333333","10.28"
"L1","0.1","38","0.0012526688781803186","2.3025849895477295","2.302584887313843","10.121666666666666","9.74"
"L1","0.1","39","0.00031411896918998847","2.302584890874227","2.302584887313843","10.28","10.28"
"L1","0.1","40","4.003576978061e-07","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
