"iteration_type","weight_decay","epoch","lr","train_loss","val_loss","train_acc","val_acc"
"L1_L2","0.0005","1","0.005635849325882514","0.5865260991334915","0.11897927820682526","81.85166666666667","96.64"
"L1_L2","0.0005","2","0.010431897177822128","0.13057684653202692","0.08110866484642029","96.21","97.52"
"L1_L2","0.0005","3","0.018061243070589844","0.12210128892262777","0.12838821737766265","96.46166666666667","96.08"
"L1_L2","0.0005","4","0.028003867823535325","0.12367963299751282","0.09881934006214142","96.24666666666667","97.28"
"L1_L2","0.0005","5","0.039582078270008196","0.12653606832822165","0.09982014560699463","96.13666666666667","96.95"
"L1_L2","0.0005","6","0.052006699086933936","0.1334226274728775","0.2054809635877609","95.94333333333333","93.17"
"L1_L2","0.0005","7","0.06443086329149111","0.13244603476921718","0.11101184492111206","95.99","96.67"
"L1_L2","0.0005","8","0.07600773502373485","0.13280672989288966","0.11218498380184173","95.96833333333333","96.27"
"L1_L2","0.0005","9","0.08594823020787264","0.13092715677817662","0.08846577486991883","95.96666666666667","97.26"
"L1_L2","0.0005","10","0.09357480082949156","0.13494212829669316","0.15702331035137176","95.89166666666667","94.93"
"L1_L2","0.0005","11","0.09836761687150115","0.12956347959041595","0.08367354409694672","96.045","97.59"
"L1_L2","0.0005","12","0.0999999996423022","0.1346385411699613","0.1288909208536148","95.93833333333333","95.78"
"L1_L2","0.0005","13","0.09968494176273295","0.13470577272574108","0.0965829478263855","95.92833333333333","96.98"
"L1_L2","0.0005","14","0.09874506942773865","0.13538810273806254","0.12499984893798828","95.90166666666667","95.91"
"L1_L2","0.0005","15","0.09719220207725855","0.1341981196085612","0.12469025874137879","95.92666666666666","96.29"
"L1_L2","0.0005","16","0.09504586791921951","0.12946711695988972","0.16683856434822084","96.065","93.76"
"L1_L2","0.0005","17","0.09233305835099098","0.13106735965410868","0.10743850548267364","96.02166666666666","96.84"
"L1_L2","0.0005","18","0.0890878885269022","0.1313082937081655","0.14983142414093018","96.045","95.34"
"L1_L2","0.0005","19","0.08535116834038248","0.1312288909951846","0.09780198378562928","96.045","97.06"
"L1_L2","0.0005","20","0.08116988921587286","0.12937448267539342","0.06079508686065674","96.03333333333333","98.23"
"L1_L2","0.0005","21","0.0765966331643987","0.1269559783856074","0.07896001505851745","96.08333333333333","97.83"
"L1_L2","0.0005","22","0.07168891153427225","0.12930892343918482","0.1671063984155655","96.11333333333333","95.03"
"L1_L2","0.0005","23","0.06650844177251879","0.12528326281309127","0.12573680334091186","96.22166666666666","96.22"
"L1_L2","0.0005","24","0.061120371292170905","0.12455330161253611","0.10859530720710754","96.21166666666667","96.84"
"L1_L2","0.0005","25","0.05559245820575031","0.12639254414637882","0.1599834098815918","96.21","94.97"
"L1_L2","0.0005","26","0.04999421922768861","0.11742115542093913","0.09061249437332153","96.445","97.11"
"L1_L2","0.0005","27","0.044396055461308856","0.12015948576132457","0.09181152563095092","96.32833333333333","96.87"
"L1_L2","0.0005","28","0.03886836706410354","0.11825667828321457","0.14969912874698638","96.50833333333334","95.21"
"L1_L2","0.0005","29","0.03348066792490705","0.11639009571472804","0.11337477369308471","96.525","96.67"
"L1_L2","0.0005","30","0.0283007114864106","0.11214506464401881","0.05901886203289032","96.64166666666667","98.26"
"L1_L2","0.0005","31","0.023393638706309047","0.10794414328336716","0.11231062142848969","96.75","96.4"
"L1_L2","0.0005","32","0.018821158871962108","0.10469133617480596","0.06499139654636384","96.925","98.2"
"L1_L2","0.0005","33","0.014640773570301302","0.10299864201943079","0.04920339157581329","96.945","98.66"
"L1_L2","0.0005","34","0.010905053572011027","0.09611772674322128","0.05936570200920105","97.205","98.22"
"L1_L2","0.0005","35","0.007660977723585038","0.0895043269475301","0.06405895802974701","97.34833333333333","98.05"
"L1_L2","0.0005","36","0.004949342161073944","0.0834557091196378","0.04783726258277893","97.635","98.5"
"L1_L2","0.0005","37","0.0028042472750039044","0.07633473028341929","0.04395582520961761","97.78","98.74"
"L1_L2","0.0005","38","0.0012526688781803186","0.06784590508540471","0.037441923308372496","98.03333333333333","98.97"
"L1_L2","0.0005","39","0.00031411896918998847","0.05718557096322378","0.03142348141670227","98.38666666666667","99.06"
"L1_L2","0.0005","40","4.003576978061e-07","0.05239565944671631","0.0298441543340683","98.52333333333333","99.15"
