"iteration_type","weight_decay","epoch","lr","train_loss","val_loss","train_acc","val_acc"
"L1_L2","0.0001","1","0.005635849325882514","0.4994414025704066","0.06680588636398316","86.30333333333333","98.32"
"L1_L2","0.0001","2","0.010431897177822128","0.10111970491806666","0.055425594639778135","97.07666666666667","98.24"
"L1_L2","0.0001","3","0.018061243070589844","0.08509288546244304","0.061818534636497495","97.48333333333333","97.87"
"L1_L2","0.0001","4","0.028003867823535325","0.08190563286145529","0.05293123028278351","97.52833333333334","98.55"
"L1_L2","0.0001","5","0.039582078270008196","0.07902914836009343","0.0511813999414444","97.54","98.45"
"L1_L2","0.0001","6","0.052006699086933936","0.07317669056256612","0.06894810390472413","97.76333333333334","97.72"
"L1_L2","0.0001","7","0.06443086329149111","0.0745979723652204","0.046077049326896664","97.73166666666667","98.48"
"L1_L2","0.0001","8","0.07600773502373485","0.07280414865811666","0.05848904011249542","97.735","98.13"
"L1_L2","0.0001","9","0.08594823020787264","0.0738387901465098","0.040677722358703615","97.69666666666667","98.8"
"L1_L2","0.0001","10","0.09357480082949156","0.07087177384694417","0.07038353135585784","97.83","97.83"
"L1_L2","0.0001","11","0.09836761687150115","0.07009921092192332","0.05000323445796966","97.85833333333333","98.36"
"L1_L2","0.0001","12","0.0999999996423022","0.0696265823284785","0.055780435585975646","97.845","98.24"
"L1_L2","0.0001","13","0.09968494176273295","0.07091141939957937","0.08805197424888611","97.81666666666666","97.19"
"L1_L2","0.0001","14","0.09874506942773865","0.06814259137312571","0.03920470824241638","97.86666666666666","98.79"
"L1_L2","0.0001","15","0.09719220207725855","0.06787448981602986","0.039358058452606204","97.85","98.79"
"L1_L2","0.0001","16","0.09504586791921951","0.06638424013455708","0.03801773018836975","97.94666666666667","98.77"
"L1_L2","0.0001","17","0.09233305835099098","0.066352012805144","0.040651247358322144","97.93833333333333","98.8"
"L1_L2","0.0001","18","0.0890878885269022","0.06431241581837337","0.051201514196395875","98.00833333333334","98.45"
"L1_L2","0.0001","19","0.08535116834038248","0.06585454296668371","0.05128095395565033","97.96166666666667","98.15"
"L1_L2","0.0001","20","0.08116988921587286","0.06467178550561269","0.05557369410991669","98.005","98.22"
"L1_L2","0.0001","21","0.0765966331643987","0.06478568954865138","0.039680155730247496","98.01833333333333","98.79"
"L1_L2","0.0001","22","0.07168891153427225","0.06501593077580134","0.03691442370414734","97.96833333333333","99.09"
"L1_L2","0.0001","23","0.06650844177251879","0.06545134316285452","0.045751462030410764","98.0","98.6"
"L1_L2","0.0001","24","0.061120371292170905","0.0629893113096555","0.04722296850681305","98.07","98.57"
"L1_L2","0.0001","25","0.05559245820575031","0.06284858173529308","0.04433950958251953","98.045","98.59"
"L1_L2","0.0001","26","0.04999421922768861","0.062378488183021545","0.03997082531452179","98.03666666666666","98.69"
"L1_L2","0.0001","27","0.044396055461308856","0.059457953250408174","0.03684118635654449","98.17666666666666","98.97"
"L1_L2","0.0001","28","0.03886836706410354","0.05689405410289764","0.049088649725914","98.29","98.54"
"L1_L2","0.0001","29","0.03348066792490705","0.05644246911605199","0.034381421279907225","98.23333333333333","99.02"
"L1_L2","0.0001","30","0.0283007114864106","0.05689768837690353","0.05792790379524231","98.23166666666667","98.18"
"L1_L2","0.0001","31","0.023393638706309047","0.05606486736138662","0.04048987572193146","98.27333333333333","98.81"
"L1_L2","0.0001","32","0.018821158871962108","0.05071455870072047","0.030722878670692445","98.44","98.99"
"L1_L2","0.0001","33","0.014640773570301302","0.04919889568090439","0.03422457070350647","98.49166666666666","98.89"
"L1_L2","0.0001","34","0.010905053572011027","0.0475459348599116","0.03467920274734497","98.53833333333333","98.91"
"L1_L2","0.0001","35","0.007660977723585038","0.0438933206876119","0.024351109552383423","98.67666666666666","99.2"
"L1_L2","0.0001","36","0.004949342161073944","0.04064612593650818","0.026130382370948793","98.79666666666667","99.21"
"L1_L2","0.0001","37","0.0028042472750039044","0.03772566243807475","0.023382116532325744","98.86833333333334","99.26"
"L1_L2","0.0001","38","0.0012526688781803186","0.033668587573369345","0.024937906861305238","99.01166666666667","99.22"
"L1_L2","0.0001","39","0.00031411896918998847","0.031995998954772946","0.022750800013542176","99.04666666666667","99.3"
"L1_L2","0.0001","40","4.003576978061e-07","0.03048411087592443","0.022730902361869813","99.09833333333333","99.31"
