"iteration_type","weight_decay","epoch","lr","train_loss","val_loss","train_acc","val_acc"
"l2","0.0005","1","0.005635849325882514","0.5870896677454313","0.0839090478181839","82.00166666666667","97.68"
"l2","0.0005","2","0.010431897177822128","0.10553852721055348","0.051301870203018185","97.01166666666667","98.49"
"l2","0.0005","3","0.018061243070589844","0.08930058932701747","0.04383059265613556","97.405","98.55"
"l2","0.0005","4","0.028003867823535325","0.08016764560341835","0.04600058517456055","97.55333333333333","98.7"
"l2","0.0005","5","0.039582078270008196","0.07480622480312983","0.055524470376968386","97.78166666666667","98.32"
"l2","0.0005","6","0.052006699086933936","0.07611952802737554","0.05046568109989166","97.725","98.45"
"l2","0.0005","7","0.06443086329149111","0.07427202587127686","0.04722224500179291","97.86833333333334","98.56"
"l2","0.0005","8","0.07600773502373485","0.07152472415765126","0.04035393307209015","97.86333333333333","98.86"
"l2","0.0005","9","0.08594823020787264","0.06856040704250335","0.039731386828422546","97.92","98.7"
"l2","0.0005","10","0.09357480082949156","0.07189505215088526","0.052411057901382445","97.85833333333333","98.51"
"l2","0.0005","11","0.09836761687150115","0.06908451791206996","0.05289340975284577","97.88","98.41"
"l2","0.0005","12","0.0999999996423022","0.06867960076729457","0.043933176898956296","97.97333333333333","98.75"
"l2","0.0005","13","0.09968494176273295","0.06800998994509379","0.04739380779266358","97.955","98.55"
"l2","0.0005","14","0.09874506942773865","0.0690705518245697","0.056753366494178774","97.95333333333333","98.36"
"l2","0.0005","15","0.09719220207725855","0.06648821073770524","0.06410493776798248","98.00166666666667","97.93"
"l2","0.0005","16","0.09504586791921951","0.06920843464930852","0.05899582905769348","97.97333333333333","98.11"
"l2","0.0005","17","0.09233305835099098","0.06739523040056229","0.05532463178634644","97.96666666666667","98.43"
"l2","0.0005","18","0.0890878885269022","0.06819468663533529","0.03574744198322296","97.99833333333333","98.78"
"l2","0.0005","19","0.08535116834038248","0.06546709585587183","0.04832127633094788","98.05333333333333","98.58"
"l2","0.0005","20","0.08116988921587286","0.06551162583827973","0.03537004590034485","98.10166666666667","98.93"
"l2","0.0005","21","0.0765966331643987","0.06378206807176272","0.048302327132225036","98.10666666666667","98.45"
"l2","0.0005","22","0.07168891153427225","0.06385619715452194","0.033812928009033204","98.06666666666666","98.98"
"l2","0.0005","23","0.06650844177251879","0.062048845307032266","0.0334510687828064","98.185","99.03"
"l2","0.0005","24","0.061120371292170905","0.062172202940781914","0.04420283989906311","98.19","98.64"
"l2","0.0005","25","0.05559245820575031","0.06258543318510056","0.03386001923084259","98.13166666666666","99.0"
"l2","0.0005","26","0.04999421922768861","0.06057461031277975","0.04064975879192352","98.23666666666666","98.87"
"l2","0.0005","27","0.044396055461308856","0.05811378968755404","0.054022683334350584","98.26333333333334","98.36"
"l2","0.0005","28","0.03886836706410354","0.05866371780236562","0.03708498913049698","98.31333333333333","98.88"
"l2","0.0005","29","0.03348066792490705","0.055356353956460956","0.027647344040870665","98.37666666666667","99.17"
"l2","0.0005","30","0.0283007114864106","0.05669788952668508","0.038336294484138486","98.33","98.84"
"l2","0.0005","31","0.023393638706309047","0.05226615598201752","0.03693746383190155","98.48333333333333","98.89"
"l2","0.0005","32","0.018821158871962108","0.051418459566434226","0.031712497472763064","98.48","99.08"
"l2","0.0005","33","0.014640773570301302","0.04928113980293274","0.03255208204984665","98.59166666666667","98.92"
"l2","0.0005","34","0.010905053572011027","0.044950311342875165","0.031267711186408996","98.71","99.14"
"l2","0.0005","35","0.007660977723585038","0.041488868061701455","0.02614990372657776","98.83333333333333","99.29"
"l2","0.0005","36","0.004949342161073944","0.03987360195716222","0.025482653188705445","98.82666666666667","99.25"
"l2","0.0005","37","0.0028042472750039044","0.0354992706477642","0.022349253797531127","98.95666666666666","99.3"
"l2","0.0005","38","0.0012526688781803186","0.03292214131156603","0.025666383934020997","99.03166666666667","99.26"
"l2","0.0005","39","0.00031411896918998847","0.03066791164080302","0.021314818930625916","99.12666666666667","99.38"
"l2","0.0005","40","4.003576978061e-07","0.03044928645690282","0.021759702610969545","99.14666666666666","99.39"
