"iteration_type","weight_decay","epoch","lr","train_loss","val_loss","train_acc","val_acc"
"l2","0.1","1","0.005635849325882514","1.4980504063288371","1.3516565179824829","54.99666666666667","64.76"
"l2","0.1","2","0.010431897177822128","1.1678680618921915","1.302268543434143","73.25","64.59"
"l2","0.1","3","0.018061243070589844","1.2139536507288615","1.2939562320709228","71.28","55.06"
"l2","0.1","4","0.028003867823535325","1.318735186767578","1.6907098234176636","64.14166666666667","46.81"
"l2","0.1","5","0.039582078270008196","1.4369490376154581","1.7853270374298096","58.471666666666664","49.44"
"l2","0.1","6","0.052006699086933936","1.5077575257619222","2.010595573806763","57.22666666666667","16.44"
"l2","0.1","7","0.06443086329149111","1.5997950824737548","2.052090007019043","54.30833333333333","21.27"
"l2","0.1","8","0.07600773502373485","1.9993745775222778","4.051689642333985","29.24","11.35"
"l2","0.1","9","0.08594823020787264","2.2376967038472495","2.302584887313843","13.83","10.28"
"l2","0.1","10","0.09357480082949156","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","11","0.09836761687150115","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","12","0.0999999996423022","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","13","0.09968494176273295","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","14","0.09874506942773865","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","15","0.09719220207725855","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","16","0.09504586791921951","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","17","0.09233305835099098","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","18","0.0890878885269022","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","19","0.08535116834038248","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","20","0.08116988921587286","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","21","0.0765966331643987","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","22","0.07168891153427225","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","23","0.06650844177251879","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","24","0.061120371292170905","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","25","0.05559245820575031","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","26","0.04999421922768861","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","27","0.044396055461308856","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","28","0.03886836706410354","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","29","0.03348066792490705","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","30","0.0283007114864106","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","31","0.023393638706309047","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","32","0.018821158871962108","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","33","0.014640773570301302","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","34","0.010905053572011027","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","35","0.007660977723585038","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","36","0.004949342161073944","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","37","0.0028042472750039044","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","38","0.0012526688781803186","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","39","0.00031411896918998847","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
"l2","0.1","40","4.003576978061e-07","2.3025848865509033","2.302584887313843","10.441666666666666","10.28"
